"agentPopID","dataCategory","futureCategory","InDate","OutDate","WGSlong","WGSlat","neighborhood","occupantType","PropValue","Insolation","PVadopter","PVDate","STadopter","STDate","HVACadopter","HVACDate","SIA","U" 
6913,"actual-noData","stay",2000-01-01,2050-12-31,-97.7871729665646,30.2904290707963,"B","Own",1274312.24044878,10845480.8643296,0,NA,0,NA,0,NA,NA,NA
6914,"future","future-out",2044-03-31,2047-05-09,-97.6004848931191,30.3487428252296,"A","Own",1074472.92425437,10634674.6464743,0,NA,0,NA,0,NA,NA,NA
6915,"actual-noData","stay",2000-01-01,2050-12-31,-97.5625189074959,30.4359568633609,"A","Own",3923913.75601757,10752360.7413778,0,NA,0,NA,0,NA,NA,NA
6916,"actual-noData","stay",2000-01-01,2050-12-31,-97.6389851446209,30.245659812045,"A","Rent",3311717.87755797,10824801.1006211,0,NA,0,NA,0,NA,NA,NA
6917,"actual-noData","stay",2000-01-01,2050-12-31,-97.9109478510589,30.1069288682972,"A","Own",2006075.07585781,10768318.0764247,0,NA,0,NA,0,NA,NA,NA
6918,"actual-noData","stay",2000-01-01,2050-12-31,-97.5467006676262,30.0942174964113,"A","Own",191488.969954662,10886979.7380304,0,NA,0,NA,0,NA,NA,NA
6919,"actual-noData","stay",2000-01-01,2050-12-31,-97.8753571820274,30.2440038239599,"M","Rent",7343261.16704149,10260213.7612228,0,NA,0,NA,0,NA,NA,NA
6920,"future","stay",2048-09-09,2050-12-31,-97.6279114332513,30.2518397485421,"A","Own",9490089.60758802,10181166.0437804,0,NA,0,NA,0,NA,NA,NA
6921,"actual-TechData","stay",2000-01-01,2050-12-31,-97.9280410404283,30.3636870037342,"P","Own",3951886.22719375,10282753.2235047,0,NA,0,NA,0,NA,NA,NA
6922,"actual-noData","stay",2000-01-01,2050-12-31,-97.7337632998471,30.2022321388954,"B","Rent",5781269.72913509,10046871.5134521,0,NA,0,NA,0,NA,NA,NA
6923,"actual-noData","stay",2000-01-01,2050-12-31,-97.9171848596321,30.1594319139545,"P","Own",5812484.6603442,10713516.8249409,0,NA,0,NA,0,NA,NA,NA
6924,"actual-noData","stay",2000-01-01,2050-12-31,-97.8118973226667,30.26972958592,"A","Rent",416794.848504942,10286176.0938472,0,NA,0,NA,0,NA,NA,NA
6925,"actual-TechData","stay",2000-01-01,2050-12-31,-97.9078959991394,30.323329867488,"A","Rent",3399624.92507417,10490766.6846272,0,NA,1,2012-10-05,1,2000-08-09,NA,NA
6926,"actual-noData","stay",2000-01-01,2050-12-31,-97.8576435158775,30.2949431281791,"M","Own",6177038.06897625,10789201.0083659,0,NA,0,NA,0,NA,NA,NA
6927,"actual-noData","stay",2000-01-01,2050-12-31,-97.6478420621957,30.43260469467,"A","Rent",4423709.2510704,10318613.9219539,0,NA,0,NA,0,NA,NA,NA
6928,"actual-noData","stay",2000-01-01,2050-12-31,-97.6754426333754,30.4252609464019,"A","Own",3129451.22379344,10230504.9738304,0,NA,0,NA,0,NA,NA,NA
6929,"actual-noData","stay",2000-01-01,2050-12-31,-97.8092536149144,30.1328258179536,"P","Own",4293543.54679119,10142143.290948,0,NA,0,NA,0,NA,NA,NA
6930,"actual-TechData","stay",2000-01-01,2050-12-31,-97.7934696516583,30.2682717023737,"B","Own",417958.816806786,10489182.8275836,0,NA,1,2015-05-11,0,NA,NA,NA
6931,"actual-noData","stay",2000-01-01,2050-12-31,-97.6916607267933,30.3812790917567,"B","Own",7569217.54724346,10917906.0466733,0,NA,0,NA,0,NA,NA,NA
6932,"actual-noData","stay",2000-01-01,2050-12-31,-97.8731427920483,30.3553354676026,"M","Own",6284460.55448148,10966990.6294958,0,NA,0,NA,0,NA,NA,NA
6933,"actual-noData","stay",2000-01-01,2050-12-31,-97.5700373313239,30.101006881516,"A","Rent",8150757.1107056,10429551.8479756,0,NA,0,NA,0,NA,NA,NA
6934,"actual-noData","stay",2000-01-01,2050-12-31,-97.8322765793553,30.0883935001761,"A","Own",9416666.6235961,10463573.4982038,0,NA,0,NA,0,NA,NA,NA
6935,"actual-noData","stay",2000-01-01,2050-12-31,-97.8553382343824,30.1090436934355,"P","Rent",5818417.50019696,10578964.591374,0,NA,0,NA,0,NA,NA,NA
6936,"actual-noData","stay",2000-01-01,2050-12-31,-97.5368820565561,30.3995758945708,"A","Own",3914530.50205717,10223032.1132886,0,NA,0,NA,0,NA,NA,NA
6937,"actual-noData","stay",2000-01-01,2050-12-31,-98.0147235933421,30.1405717033905,"A","Rent",8830456.38440177,10619780.5613989,0,NA,0,NA,0,NA,NA,NA
6938,"future","future-out",2041-10-24,2048-05-27,-97.5468039552291,30.2739880479751,"A","Own",1829773.04411121,10514971.1537678,0,NA,0,NA,0,NA,NA,NA
6939,"future","stay",2037-09-30,2050-12-31,-97.6212140816031,30.4233862676318,"A","Own",7743482.24311601,10558603.0827501,0,NA,0,NA,0,NA,NA,NA
6940,"actual-noData","stay",2000-01-01,2050-12-31,-97.868370801274,30.356233400042,"A","Own",3840237.09285539,10495277.0261917,0,NA,0,NA,0,NA,NA,NA
6941,"actual-noData","stay",2000-01-01,2050-12-31,-97.5402094999038,30.3362200575839,"A","Own",3580024.59527692,10457663.4830261,0,NA,0,NA,0,NA,NA,NA
6942,"actual-noData","stay",2000-01-01,2050-12-31,-97.6256141833455,30.1505020124486,"P","Own",2714512.26291712,10426372.5134527,0,NA,0,NA,0,NA,NA,NA
6943,"future","stay",2046-02-18,2050-12-31,-97.7829718005516,30.4562477105787,"A","Own",6333312.94056727,10161535.3409728,0,NA,0,NA,0,NA,NA,NA
6944,"future","stay",2046-02-08,2050-12-31,-97.6428933797881,30.4198708141198,"P","Own",3567170.85634358,10203660.898703,0,NA,0,NA,0,NA,NA,NA
6945,"actual-noData","stay",2000-01-01,2050-12-31,-97.852910790122,30.4467833837363,"B","Own",3490035.01347965,10231089.5797898,0,NA,0,NA,0,NA,NA,NA
6946,"actual-noData","stay",2000-01-01,2050-12-31,-97.5181226273458,30.2751078257422,"A","Own",7662109.4077942,10031666.5425477,0,NA,0,NA,0,NA,NA,NA
6947,"future","stay",2031-05-17,2050-12-31,-97.8188178298076,30.4523202622476,"M","Rent",3008018.88122922,10952228.8848711,0,NA,0,NA,0,NA,NA,NA
6948,"future","stay",2049-04-16,2050-12-31,-97.9419495116394,30.3879098284484,"P","Rent",5808145.06666502,10328179.5858987,0,NA,0,NA,0,NA,NA,NA
6949,"actual-noData","stay",2000-01-01,2050-12-31,-97.5680902431054,30.2113388621358,"P","Own",8165487.43949039,10161566.8879428,0,NA,0,NA,0,NA,NA,NA
6950,"actual-noData","stay",2000-01-01,2050-12-31,-97.785077666791,30.3136790857511,"M","Own",1870260.85464051,10161411.2679735,0,NA,0,NA,0,NA,NA,NA
6951,"actual-noData","stay",2000-01-01,2050-12-31,-97.9544283841081,30.2675433567476,"M","Rent",9894594.49806018,10675667.7598727,0,NA,0,NA,0,NA,NA,NA
6952,"actual-noData","stay",2000-01-01,2050-12-31,-97.6729095929593,30.4521005168049,"P","Own",4875082.40780793,10977898.032035,0,NA,0,NA,0,NA,NA,NA
6953,"actual-noData","stay",2000-01-01,2050-12-31,-98.0161845811936,30.3892890489168,"B","Own",9029883.1255734,10995458.8568485,0,NA,0,NA,0,NA,NA,NA
6954,"actual-noData","stay",2000-01-01,2050-12-31,-97.9588052601052,30.1364489992358,"B","Rent",5068548.79047954,10745981.4976442,0,NA,0,NA,0,NA,NA,NA
6955,"actual-survey","stay",2000-01-01,2050-12-31,-97.7137196155684,30.4367054955638,"B","Rent",2056603.82461967,10416331.9572904,1,2005-08-11,0,NA,0,NA,-0.562671384774148,0.437328615225852
6956,"actual-noData","stay",2000-01-01,2050-12-31,-97.7349036436359,30.3224986808893,"A","Own",9779776.07896086,10487379.6953166,0,NA,0,NA,0,NA,NA,NA
6957,"actual-noData","stay",2000-01-01,2050-12-31,-97.5322457421015,30.3669958873449,"A","Rent",4833294.45691314,10281556.4787917,0,NA,0,NA,0,NA,NA,NA
6958,"future","stay",2033-12-24,2050-12-31,-97.6019052184039,30.2299728402312,"A","Own",867432.935677934,10213764.5758118,0,NA,0,NA,0,NA,NA,NA
6959,"actual-noData","stay",2000-01-01,2050-12-31,-98.0149662285189,30.4671308169572,"B","Own",7299937.04482447,10291048.8664516,0,NA,0,NA,0,NA,NA,NA
6960,"actual-noData","stay",2000-01-01,2050-12-31,-97.5673596463051,30.0844004772612,"A","Own",6403985.35075132,10920224.5644642,0,NA,0,NA,0,NA,NA,NA
6961,"actual-noData","stay",2000-01-01,2050-12-31,-97.8251168230972,30.2075433689303,"P","Rent",4594121.17816042,10928179.7144168,0,NA,0,NA,0,NA,NA,NA
6962,"actual-noData","stay",2000-01-01,2050-12-31,-97.8177734595379,30.1742259975779,"A","Own",1882310.89835055,10414864.9166726,0,NA,0,NA,0,NA,NA,NA
6963,"actual-survey","stay",2000-01-01,2050-12-31,-98.0012199353032,30.2275796873587,"P","Own",9857428.20290849,10031662.9665276,0,NA,0,NA,0,NA,-0.52071723388508,0.47928276611492
6964,"actual-noData","stay",2000-01-01,2050-12-31,-97.8338893951891,30.4487030490741,"A","Rent",295136.213854421,10404497.1493111,0,NA,0,NA,0,NA,NA,NA
6965,"actual-noData","stay",2000-01-01,2050-12-31,-97.8447976289659,30.2748178790313,"A","Own",2896905.87554593,10665350.6707235,0,NA,0,NA,0,NA,NA,NA
6966,"actual-noData","stay",2000-01-01,2050-12-31,-97.7423727578445,30.2805234594852,"M","Own",3925526.40782669,10162577.3376042,0,NA,0,NA,0,NA,NA,NA
6967,"future","stay",2024-10-03,2050-12-31,-97.593348972599,30.1897703237305,"P","Own",8306998.57427273,10618716.1201191,0,NA,0,NA,0,NA,NA,NA
6968,"future","stay",2020-07-14,2050-12-31,-97.5344672319712,30.3734867778168,"B","Rent",1628789.87234784,10621583.4657412,0,NA,0,NA,0,NA,NA,NA
6969,"actual-TechData","future-out",2000-01-01,2050-12-31,-97.533082819184,30.2023354347387,"P","Rent",1342775.94832005,10286308.2720266,0,NA,0,NA,1,2012-01-16,NA,NA
6970,"actual-noData","stay",2000-01-01,2050-12-31,-97.5953607005301,30.242237698833,"P","Rent",286245.078716893,10135383.2327303,0,NA,0,NA,0,NA,NA,NA
6971,"actual-noData","stay",2000-01-01,2050-12-31,-97.51603196109,30.1648728198062,"P","Rent",4037379.82584629,10348127.5024147,0,NA,0,NA,0,NA,NA,NA
6972,"future","stay",2043-02-23,2050-12-31,-97.8936134266771,30.2509216649118,"M","Own",1425925.30526221,10158714.3155213,0,NA,0,NA,0,NA,NA,NA
6973,"future","stay",2028-10-12,2050-12-31,-97.7390433322884,30.1624306717074,"M","Own",8242777.82731922,10429032.1679681,0,NA,0,NA,0,NA,NA,NA
6974,"future","future-out",2046-06-13,2047-04-10,-97.9443220577539,30.126620758852,"M","Own",3581407.58233145,10703224.691337,0,NA,0,NA,0,NA,NA,NA
6975,"future","future-out",2025-06-02,2050-11-14,-97.5869724624374,30.0859704259773,"P","Rent",1861235.66640541,10450931.9940898,0,NA,0,NA,0,NA,NA,NA
6976,"future","stay",2047-11-02,2050-12-31,-97.7876535263338,30.1033495936739,"A","Own",369881.639690138,10494090.6219042,0,NA,0,NA,0,NA,NA,NA
6977,"actual-noData","stay",2000-01-01,2050-12-31,-97.7923315612386,30.4105131896485,"P","Own",461788.371745497,10307663.420689,0,NA,0,NA,0,NA,NA,NA
6978,"actual-noData","stay",2000-01-01,2050-12-31,-97.7991151198641,30.4660193802931,"A","Rent",8037809.03853243,10328508.258703,0,NA,0,NA,0,NA,NA,NA
6979,"future","stay",2025-06-10,2050-12-31,-97.9591754662759,30.3178836567131,"A","Rent",1343169.19679055,10802874.6662088,0,NA,0,NA,0,NA,NA,NA
6980,"actual-noData","stay",2000-01-01,2050-12-31,-97.7658569276038,30.301425284293,"M","Rent",1359916.21374153,10601628.1226974,0,NA,0,NA,0,NA,NA,NA
6981,"future","stay",2032-04-24,2050-12-31,-97.7618848635897,30.4164651532942,"A","Rent",6491243.00145544,10904247.7943531,0,NA,0,NA,0,NA,NA,NA
6982,"actual-noData","stay",2000-01-01,2050-12-31,-97.8570013035462,30.2017150995289,"P","Own",1820733.23012562,10009340.9677121,0,NA,0,NA,0,NA,NA,NA
6983,"actual-survey","stay",2000-01-01,2050-12-31,-98.0004710968813,30.1380500670887,"A","Own",1699437.75509251,10029098.2653583,0,NA,1,2001-03-17,0,NA,0.928397201467305,0.0716027985326946
6984,"actual-survey","stay",2000-01-01,2050-12-31,-97.7254480257433,30.2249569596299,"M","Own",3500242.78714554,10209055.8356711,0,NA,0,NA,0,NA,0.0509159048087895,0.949084095191211
6985,"actual-noData","future-out",2000-01-01,2050-12-31,-97.8497787178109,30.1483379945214,"A","Own",6703445.56361903,10912000.4328407,0,NA,0,NA,0,NA,NA,NA
6986,"actual-noData","stay",2000-01-01,2050-12-31,-97.9544884730784,30.3138463491244,"B","Rent",5581227.09919233,10525260.4537947,0,NA,0,NA,0,NA,NA,NA
6987,"actual-noData","stay",2000-01-01,2050-12-31,-97.6787427844,30.1425694194839,"A","Rent",5158001.51791656,10393861.9736346,0,NA,0,NA,0,NA,NA,NA
6988,"actual-noData","stay",2000-01-01,2050-12-31,-97.6496194224966,30.2113200443284,"A","Own",2998884.60229384,10047367.2713747,0,NA,0,NA,0,NA,NA,NA
6989,"actual-noData","stay",2000-01-01,2050-12-31,-97.5947560097019,30.4585005359006,"A","Own",8998695.96654316,10788377.2795727,0,NA,0,NA,0,NA,NA,NA
6990,"actual-noData","stay",2000-01-01,2050-12-31,-97.9618495923107,30.1066921235014,"A","Own",8448125.75054122,10621969.1856123,0,NA,0,NA,0,NA,NA,NA
6991,"actual-noData","stay",2000-01-01,2050-12-31,-97.8964610646293,30.1347259756514,"P","Rent",9483075.36235312,10914734.9712204,0,NA,0,NA,0,NA,NA,NA
6992,"future","stay",2045-05-28,2050-12-31,-98.0108257762161,30.1533480548353,"A","Own",181785.963780712,10383427.9961203,0,NA,0,NA,0,NA,NA,NA
6993,"actual-noData","stay",2000-01-01,2050-12-31,-97.79014836568,30.3040432352721,"A","Own",4810928.41642676,10287575.8014511,0,NA,0,NA,0,NA,NA,NA
6994,"actual-noData","stay",2000-01-01,2050-12-31,-97.8959009086139,30.4653025122738,"A","Rent",5109170.60991284,10792836.0985093,0,NA,0,NA,0,NA,NA,NA
6995,"actual-noData","stay",2000-01-01,2050-12-31,-97.6826230501749,30.2796685957702,"B","Own",3086881.08599512,10848004.2887739,0,NA,0,NA,0,NA,NA,NA
6996,"actual-noData","stay",2000-01-01,2050-12-31,-97.7003660751778,30.0833072085893,"B","Own",3804949.83681012,10841625.1279221,0,NA,0,NA,0,NA,NA,NA
6997,"actual-noData","stay",2000-01-01,2050-12-31,-97.7359198894283,30.1459211263853,"P","Own",5963440.19905198,10635082.0657567,0,NA,0,NA,0,NA,NA,NA
6998,"actual-TechData","stay",2000-01-01,2050-12-31,-97.8876847179331,30.1973482619454,"M","Own",1331851.08722653,10305737.3631947,0,NA,1,2010-08-20,1,2002-03-04,NA,NA
6999,"actual-noData","future-out",2000-01-01,2050-12-31,-97.7455491357899,30.317340640165,"A","Rent",5837688.67791863,10391565.2970387,0,NA,0,NA,0,NA,NA,NA
7000,"actual-noData","stay",2000-01-01,2050-12-31,-97.5890335871637,30.3906365747646,"A","Rent",1873699.45743121,10687494.0065896,0,NA,0,NA,0,NA,NA,NA
7001,"actual-noData","stay",2000-01-01,2050-12-31,-97.635882619905,30.3018904027687,"A","Own",2729256.11959072,10159353.8862608,0,NA,0,NA,0,NA,NA,NA
7002,"actual-TechData","stay",2000-01-01,2050-12-31,-97.993738490657,30.1722588487927,"M","Rent",9233703.58593529,10683920.5969736,0,NA,0,NA,1,2000-05-10,NA,NA
7003,"actual-noData","stay",2000-01-01,2050-12-31,-98.0192618000764,30.3603290140079,"B","Own",3838706.8202137,10283833.2253612,0,NA,0,NA,0,NA,NA,NA
7004,"actual-noData","stay",2000-01-01,2050-12-31,-97.6631117049879,30.4453520987633,"B","Rent",359304.123888724,10740947.9580227,0,NA,0,NA,0,NA,NA,NA
7005,"actual-noData","stay",2000-01-01,2050-12-31,-97.7201111050982,30.2564965498532,"P","Rent",3355688.20767105,10031053.6369054,0,NA,0,NA,0,NA,NA,NA
7006,"actual-survey","stay",2000-01-01,2050-12-31,-97.8353556135875,30.2792758789586,"A","Own",7840636.49580581,10039526.8252953,1,2007-07-12,0,NA,1,2014-05-22,-0.385851426515728,0.614148573484272
7007,"actual-noData","stay",2000-01-01,2050-12-31,-97.9378691830344,30.2887218442667,"A","Rent",6163228.9531338,10126517.8413031,0,NA,0,NA,0,NA,NA,NA
7008,"actual-noData","stay",2000-01-01,2050-12-31,-97.5451398987075,30.4625696446982,"P","Own",6170444.55596944,10552038.3741789,0,NA,0,NA,0,NA,NA,NA
7009,"actual-noData","stay",2000-01-01,2050-12-31,-97.5622358905464,30.3041231473977,"B","Own",8250040.72426818,10823393.9422767,0,NA,0,NA,0,NA,NA,NA
7010,"actual-noData","stay",2000-01-01,2050-12-31,-97.55112487484,30.2928194311463,"A","Own",2261426.15121556,10222864.9231712,0,NA,0,NA,0,NA,NA,NA
7011,"actual-noData","stay",2000-01-01,2050-12-31,-97.9192501909169,30.3182645571725,"P","Own",3579899.0343255,10217048.5263853,0,NA,0,NA,0,NA,NA,NA
7012,"actual-noData","stay",2000-01-01,2050-12-31,-97.9849391718935,30.4158250654781,"P","Own",7847184.63828322,10086402.3205015,0,NA,0,NA,0,NA,NA,NA
7013,"actual-noData","stay",2000-01-01,2050-12-31,-97.8726268988524,30.2769928378833,"B","Own",1491604.12649624,10846646.2899973,0,NA,0,NA,0,NA,NA,NA
7014,"actual-TechData","stay",2000-01-01,2050-12-31,-97.7566899324322,30.0943810920218,"B","Own",5281048.44982969,10043160.5297309,0,NA,0,NA,0,NA,NA,NA
7015,"actual-noData","future-out",2000-01-01,2050-12-31,-97.8584731371115,30.4253897620317,"P","Own",5507018.82776804,10697001.1250779,0,NA,0,NA,0,NA,NA,NA
7016,"actual-noData","stay",2000-01-01,2050-12-31,-97.9174598482035,30.2631584224179,"B","Own",4343024.33773642,10091108.4636041,0,NA,0,NA,0,NA,NA,NA
7017,"actual-noData","stay",2000-01-01,2050-12-31,-97.8827530339705,30.1262404195712,"B","Own",3496244.86337183,10825455.5027645,0,NA,0,NA,0,NA,NA,NA
7018,"actual-noData","stay",2000-01-01,2050-12-31,-97.5963323835612,30.270242374186,"P","Own",7690677.19679093,10477281.7193525,0,NA,0,NA,0,NA,NA,NA
7019,"actual-TechData","future-out",2000-01-01,2050-12-31,-97.7251867885866,30.2135203450391,"B","Own",2591887.96820818,10058839.0467233,0,NA,0,NA,1,2006-12-26,NA,NA
7020,"actual-noData","stay",2000-01-01,2050-12-31,-97.9560359136168,30.2197117827982,"P","Own",3904931.8322842,10126817.6333211,0,NA,0,NA,0,NA,NA,NA
7021,"actual-noData","stay",2000-01-01,2050-12-31,-98.0188387660953,30.3993608329402,"P","Own",217479.170463048,10965740.7652849,0,NA,0,NA,0,NA,NA,NA
7022,"actual-noData","stay",2000-01-01,2050-12-31,-98.0049128102528,30.0901532478575,"B","Own",7790510.37618425,10357363.5418124,0,NA,0,NA,0,NA,NA,NA
7023,"future","stay",2026-11-11,2050-12-31,-97.5287526286131,30.3257153416016,"B","Rent",8369255.82585391,10682822.9962554,0,NA,0,NA,0,NA,NA,NA
7024,"actual-noData","stay",2000-01-01,2050-12-31,-97.6841243975591,30.3143261911976,"A","Own",8308702.13926304,10863767.1013618,0,NA,0,NA,0,NA,NA,NA
7025,"actual-noData","stay",2000-01-01,2050-12-31,-97.7647257536845,30.1372539453609,"A","Own",6249273.57135341,10095618.240828,0,NA,0,NA,0,NA,NA,NA
7026,"actual-noData","stay",2000-01-01,2050-12-31,-97.7603039295925,30.4307598125926,"A","Own",691808.25434858,10372670.0996269,0,NA,0,NA,0,NA,NA,NA
7027,"future","stay",2050-01-08,2050-12-31,-97.7790693276679,30.2777144734894,"M","Rent",5713665.83070951,10096583.7455501,0,NA,0,NA,0,NA,NA,NA
7028,"actual-noData","stay",2000-01-01,2050-12-31,-97.5507194969875,30.1105089744035,"A","Own",7953929.92688576,10561166.0764628,0,NA,0,NA,0,NA,NA,NA
7029,"future","stay",2042-06-26,2050-12-31,-97.8718381825647,30.3309506706005,"A","Own",1907757.60383112,10819938.5040756,0,NA,0,NA,0,NA,NA,NA
7030,"actual-TechData","stay",2000-01-01,2050-12-31,-97.5355365993315,30.4680270456653,"A","Own",514905.120073818,10012539.1515397,0,NA,1,2017-05-07,0,NA,NA,NA
7031,"future","stay",2028-02-13,2050-12-31,-97.8623313826168,30.1642175711933,"M","Own",699983.060327359,10822960.6767032,0,NA,0,NA,0,NA,NA,NA
7032,"future","stay",2049-02-25,2050-12-31,-97.6904491498057,30.1486488926776,"B","Own",9023551.11530982,10550544.7324876,0,NA,0,NA,0,NA,NA,NA
7033,"actual-noData","stay",2000-01-01,2050-12-31,-97.9138338280401,30.188641076613,"M","Own",8346458.72114459,10858644.2057038,0,NA,0,NA,0,NA,NA,NA
7034,"actual-noData","stay",2000-01-01,2050-12-31,-97.6797192204737,30.1964911514592,"B","Own",1882947.00917555,10992669.6351606,0,NA,0,NA,0,NA,NA,NA
7035,"actual-noData","stay",2000-01-01,2050-12-31,-97.6649861638869,30.4705258031418,"P","Rent",1513120.53601723,10411781.229281,0,NA,0,NA,0,NA,NA,NA
7036,"actual-noData","stay",2000-01-01,2050-12-31,-97.9828712254542,30.4724487629025,"A","Own",9493521.69763995,10167463.9491272,0,NA,0,NA,0,NA,NA,NA
7037,"actual-noData","stay",2000-01-01,2050-12-31,-97.5854874247738,30.2701622531845,"M","Rent",6656280.80259543,10055773.0194235,0,NA,0,NA,0,NA,NA,NA
7038,"actual-noData","stay",2000-01-01,2050-12-31,-97.9091297305497,30.2108887290536,"B","Own",716563.2627788,10225435.324321,0,NA,0,NA,0,NA,NA,NA
7039,"actual-noData","stay",2000-01-01,2050-12-31,-97.7833402805704,30.1699225164177,"P","Rent",2165052.14556353,10212698.6252001,0,NA,0,NA,0,NA,NA,NA
7040,"actual-noData","stay",2000-01-01,2050-12-31,-97.7256784793831,30.1584117520196,"M","Rent",2794434.23216464,10658588.8563912,0,NA,0,NA,0,NA,NA,NA
7041,"actual-noData","stay",2000-01-01,2050-12-31,-97.5394658538522,30.4672475199377,"A","Rent",6433777.53928769,10163698.7626254,0,NA,0,NA,0,NA,NA,NA
7042,"future","stay",2038-07-22,2050-12-31,-97.7787418415551,30.4789026298015,"B","Own",3526366.23828905,10249092.3883557,0,NA,0,NA,0,NA,NA,NA
7043,"actual-noData","stay",2000-01-01,2050-12-31,-97.9488243209499,30.125388327061,"M","Own",2590443.57765699,10517983.307253,0,NA,0,NA,0,NA,NA,NA
7044,"actual-noData","stay",2000-01-01,2050-12-31,-97.7964725932069,30.0932413749318,"A","Own",6113703.66390096,10434028.0348226,0,NA,0,NA,0,NA,NA,NA
7045,"actual-noData","stay",2000-01-01,2050-12-31,-98.0148781055773,30.2727353118426,"B","Own",4248551.38192186,10652205.7230373,0,NA,0,NA,0,NA,NA,NA
7046,"actual-noData","stay",2000-01-01,2050-12-31,-97.5964444206157,30.1261423586207,"A","Rent",2829561.33065978,10504291.5425486,0,NA,0,NA,0,NA,NA,NA
7047,"actual-noData","stay",2000-01-01,2050-12-31,-97.7406827299567,30.1371739602129,"A","Own",7633935.30920381,10396159.3065326,0,NA,0,NA,0,NA,NA,NA
7048,"future","future-out",2032-08-26,2038-03-09,-97.5280595904222,30.465743374316,"A","Own",3388782.23381005,10374492.6832552,0,NA,0,NA,0,NA,NA,NA
7049,"future","stay",2032-01-21,2050-12-31,-97.6056893929187,30.1791504301037,"P","Rent",3217241.72817543,10182474.0090063,0,NA,0,NA,0,NA,NA,NA
7050,"actual-noData","future-out",2000-01-01,2050-12-31,-97.9703503649425,30.4273820295881,"P","Own",9618386.40472153,10983986.9262131,0,NA,0,NA,0,NA,NA,NA
7051,"future","stay",2044-06-23,2050-12-31,-97.5854635912956,30.3675253388366,"B","Own",7546665.05635018,10857164.8257211,0,NA,0,NA,0,NA,NA,NA
7052,"future","stay",2048-02-12,2050-12-31,-97.9850937535839,30.4660343155714,"A","Rent",8539996.57879816,10606369.0777509,0,NA,0,NA,0,NA,NA,NA
7053,"actual-noData","stay",2000-01-01,2050-12-31,-97.5320707914863,30.4373474637301,"B","Rent",9408673.19273995,10639827.9841679,0,NA,0,NA,0,NA,NA,NA
7054,"actual-noData","stay",2000-01-01,2050-12-31,-97.678510200127,30.3574738685046,"A","Own",7096682.7321914,10460103.7403235,0,NA,0,NA,0,NA,NA,NA
7055,"actual-noData","stay",2000-01-01,2050-12-31,-97.678920465413,30.3501836192901,"B","Own",8184203.45972991,10342663.7619807,0,NA,0,NA,0,NA,NA,NA
7056,"actual-noData","stay",2000-01-01,2050-12-31,-97.6438725850308,30.2960011787359,"A","Rent",1059961.92125138,10863818.5522831,0,NA,0,NA,0,NA,NA,NA
7057,"actual-noData","stay",2000-01-01,2050-12-31,-97.5894947972393,30.3781527334817,"A","Own",4819997.8656997,10056193.1950404,0,NA,0,NA,0,NA,NA,NA
7058,"actual-noData","future-out",2000-01-01,2050-12-31,-97.9941146051575,30.2910314911146,"P","Rent",9745332.09000481,10840890.6182709,0,NA,0,NA,0,NA,NA,NA
7059,"actual-TechData","stay",2000-01-01,2050-12-31,-97.9727910779992,30.2528092513497,"P","Rent",9120797.03479772,10490563.5620259,0,NA,0,NA,0,NA,NA,NA
7060,"future","stay",2027-02-02,2050-12-31,-97.7738385347961,30.2738709932529,"B","Own",964286.816203967,10591152.8973271,0,NA,0,NA,0,NA,NA,NA
7061,"future","stay",2049-03-17,2050-12-31,-97.584455096893,30.2320380774556,"A","Own",6725931.50595203,10454461.639831,0,NA,0,NA,0,NA,NA,NA
7062,"actual-noData","stay",2000-01-01,2050-12-31,-97.8121716128804,30.2831115412167,"A","Own",5908699.01550934,10817250.7396205,0,NA,0,NA,0,NA,NA,NA
7063,"actual-noData","stay",2000-01-01,2050-12-31,-97.5663238856251,30.3684199370228,"M","Rent",3589674.83198503,10035768.2649074,0,NA,0,NA,0,NA,NA,NA
7064,"actual-noData","stay",2000-01-01,2050-12-31,-97.9034855629638,30.1765804532527,"P","Own",6219507.11278711,10352699.6523214,0,NA,0,NA,0,NA,NA,NA
7065,"actual-noData","stay",2000-01-01,2050-12-31,-97.8391823976742,30.167008414909,"B","Rent",3164013.51199718,10866897.2018165,0,NA,0,NA,0,NA,NA,NA
7066,"actual-noData","stay",2000-01-01,2050-12-31,-97.9151771377434,30.2343741759906,"B","Rent",5456911.55554727,10014724.4879564,0,NA,0,NA,0,NA,NA,NA
7067,"actual-TechData","stay",2000-01-01,2050-12-31,-97.6253772556254,30.29134735816,"A","Own",9172515.28644934,10494407.4279556,0,NA,0,NA,0,NA,NA,NA
7068,"actual-noData","stay",2000-01-01,2050-12-31,-98.0095168149602,30.3479750409619,"B","Rent",133350.369716063,10842583.5471886,0,NA,0,NA,0,NA,NA,NA
7069,"actual-noData","stay",2000-01-01,2050-12-31,-97.7777297279899,30.3028986244657,"A","Own",8267394.18186713,10183976.7050595,0,NA,0,NA,0,NA,NA,NA
7070,"actual-noData","stay",2000-01-01,2050-12-31,-97.6296153219695,30.2213934235313,"A","Own",612960.624161642,10419005.6267317,0,NA,0,NA,0,NA,NA,NA
7071,"future","future-out",2023-04-02,2037-04-06,-97.9340411960884,30.1219744291029,"A","Own",1235144.59928265,10601633.9032315,0,NA,0,NA,0,NA,NA,NA
